date,Station_No,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity
16-07-2021 02:00,5,3.3090820927543496,2.614105754925668,4.364837875745375,7.3744434180595535,4.215798875225887,6.150830176915371,25.66833333,87.24166667
16-07-2021 03:00,5,3.278841406035635,2.585003335519408,4.3357104077964586,7.677981549265757,4.1928511432403,6.447480173814047,25.71833333,86.65333333
16-07-2021 04:00,5,3.479700443150099,2.769981158623823,4.239095728564162,7.642616216324151,4.126760121468829,,25.81,86.08
16-07-2021 05:00,5,3.4996843283768095,2.7847025526232927,4.3039418873713995,7.385520583344235,4.161085344102359,6.182890367370057,25.62,86.95666667
16-07-2021 06:00,5,3.2418107961506966,2.54775102808189,4.435117853532404,6.955244597418521,4.202750436065887,5.68210475725685,25.86166667,87.12166667
16-07-2021 07:00,5,3.3928851529434443,2.6948523804107265,4.222924654866352,7.35399438045852,4.016658058061296,5.9640847857839105,27.65,81.90666667
16-07-2021 08:00,5,3.355211614941687,2.65745841498615,3.517992275044508,6.9966329966074285,3.193277635837229,5.822069087200161,29.49833333,74.69333333
16-07-2021 09:00,5,3.241093833565037,2.580090558741709,2.489747690518573,6.247832020558827,1.002529588446711,5.665607436700664,31.65,65.15166667
16-07-2021 10:00,5,3.180294906842361,2.5106930980682707,4.1161794368296185,6.66049979975382,3.089010670229635,5.7837423385905975,31.41538462,65.46923077
16-07-2021 11:00,5,3.1967459634141107,2.5320482558319046,3.984878846192446,6.62640681747104,3.194612516293672,5.805759915765195,32.62830189,61.41320755
16-07-2021 12:00,5,2.946279389834461,2.345484927277333,3.558869947504579,5.669822300572605,2.3487750541351278,5.612823923997911,33.72833333,56.59
16-07-2021 13:00,5,3.028683373693677,2.3850863145057892,3.8577677850760392,5.128110134117095,2.2005376017606353,5.533218196192179,34.11333333,54.45833333
16-07-2021 14:00,5,3.116547743618978,2.4270126713690976,4.303057152970606,6.0453725451766,3.2640811586329272,5.650369977396266,33.78833333,54.53333333
16-07-2021 15:00,5,3.119497380887922,2.3633665652852724,4.3694039696054485,6.3256484532111825,3.5235221865193727,5.693934138601387,33.67833333,54.67
16-07-2021 16:00,5,3.0543155978100716,2.4063443269844176,4.500054640322666,6.4248285044459115,3.6964118475268366,5.732855722141908,33.22166667,56.85166667
16-07-2021 17:00,5,2.939073734579311,2.317145244358227,4.430453240740265,6.6747154203554615,3.7308352056087943,5.737088293362674,32.50833333,57.43666667
16-07-2021 18:00,5,3.2288635173996503,2.4797044626797433,4.662059182093897,6.952956621504233,4.024790886549588,5.922215578009408,31.58867925,62.5
16-07-2021 19:00,5,3.9761864561731106,2.6397713603489157,4.592997566045664,6.872500052881822,4.101648379789883,5.825941108589908,31.11,63.64666667
16-07-2021 20:00,5,3.306337100638195,2.6158130721698707,4.6762052149845665,6.50195611508355,4.071620538409556,5.582066715972105,30.45,66.595
16-07-2021 21:00,5,3.292126286607793,2.598731244105849,4.650274358562794,6.123665367413639,4.067869960110262,5.358220159438056,29.80666667,68.92333333
16-07-2021 22:00,5,3.3160630299578506,2.6353600265777506,4.5315356658767225,5.902114072925917,3.9745376048171477,5.25884862263767,29.29166667,68.5
16-07-2021 23:00,5,3.3392037677660307,2.6498324030187606,4.558634154386849,5.682909474715555,4.02565759626271,5.214736462207498,28.91166667,70.37666667
17-07-2021 00:00,5,3.2247253497896478,2.542257945997171,4.664557807741202,5.756820745686065,4.180937055144826,5.120206930525547,28.45666667,75.625
17-07-2021 01:00,5,3.0325462466767075,2.37039949260905,4.671929832349735,6.169458001163348,4.1497740131834275,5.303271739847325,28.09666667,78.29
17-07-2021 02:00,5,3.0822921595952533,2.4096441652874536,4.650899639529286,6.232565887795969,4.137832865699299,5.378575435491208,27.86166667,79.93666667
17-07-2021 03:00,5,3.1153654486464104,2.4368245684937087,4.581003680846423,6.694767482964604,4.111460577269418,5.742703997864326,27.80833333,80.61166667
17-07-2021 04:00,5,3.0667342367306216,2.3847793306507357,4.543438211664368,6.584701609349815,4.095923315335315,5.66711849028461,27.46666667,82.07
17-07-2021 05:00,5,3.180204294358522,2.4916891523606317,4.50909935032844,6.627819129262294,4.115051464688548,5.601602082227226,27.30166667,82.94
17-07-2021 06:00,5,3.2541142604229365,2.5623819622133603,4.500418003813481,6.402920010490929,4.104757382315252,5.41614484566124,27.335,83.31
17-07-2021 07:00,5,3.6059053708206803,2.88022788961028,4.222445053558975,6.845019931149991,3.8992902873231308,5.709974376206589,28.73,78.88666667
17-07-2021 08:00,5,3.6695267255131596,2.925309809257445,3.0897408489113793,6.814459468972012,2.2933559686419365,5.822069087200161,30.97666667,69.44166667
17-07-2021 09:00,5,3.5215450272267423,2.718770312825768,1.5744012339871065,6.476706173618308,0.0,5.883508072362168,33.15333333,59.43166667
17-07-2021 10:00,5,3.128732275015235,2.45071770078318,2.398922018242094,6.251152155602805,0.0,5.871272361779576,34.815,51.955
17-07-2021 11:00,5,2.991724252156452,2.3633665652852724,2.799855255428244,6.366180027556708,0.0,6.030284538877404,35.88166667,47.975
17-07-2021 12:00,5,2.9407479652212314,2.315501318260592,3.229846097582004,6.169458001163348,0.0,6.0239640051179,36.12666667,46.805
17-07-2021 13:00,5,2.8860104093603747,2.2867944070538577,4.431621435393624,6.099957900301651,3.1471793016636904,5.846342431399482,34.585,50.46833333
17-07-2021 14:00,5,3.1082421715139605,2.4067949465941307,4.628139526304672,6.51674913443159,3.7110909424791556,5.83619379569301,34.41,52.72166667
17-07-2021 15:00,5,3.2334359763309366,2.544092328587028,4.711238051115285,6.664780124951964,3.8322869174086653,5.814279774419179,33.64,56.835
17-07-2021 16:00,5,3.314428399656124,2.600712423059963,4.706223388477112,6.485776568799518,3.841080377329091,5.686557189937385,33.35,58.38333333
17-07-2021 17:00,5,3.494839504365783,2.756522854552988,4.770917789653431,6.90749424491571,3.9250070137872974,5.838740626850054,32.86333333,60.325
17-07-2021 18:00,5,3.512390852413007,2.804269058842753,4.825399762197726,6.813200613704823,4.072689553716709,5.738495178847599,32.06,64.97
17-07-2021 19:00,5,3.8718605156784704,3.1329547625058574,4.951502344142293,6.62908184000028,4.213945204289953,5.623921231878025,31.055,70.93666667
17-07-2021 20:00,5,3.7550572559744966,3.0287640027604343,4.8525889617251785,6.388899163624997,4.140831547061483,5.469058236543038,29.92333333,74.65166667
17-07-2021 21:00,5,3.521643534738023,2.8276094361598494,4.692826604893446,6.36782005206958,4.102685788434432,5.459812438607621,29.32,74.66
17-07-2021 22:00,5,3.7151155902245976,2.9997242948235283,4.681069089181294,6.261775995045956,4.190004680790714,5.388599776911736,29.29666667,77.78333333
